customer_id,signup_date,churn_date,plan,region,acquisition_channel,base_mrr
C000429,2022-04-01,2023-03-01,Mid,APAC,Paid Search,630.68
C000430,2022-04-01,2022-06-01,SMB,EU,Organic,27.1
C000431,2022-04-01,2023-03-01,SMB,US,Social,81.82
C000432,2022-04-01,2023-04-01,SMB,EU,Paid Search,71.77
C000433,2022-04-01,2023-09-01,Enterprise,APAC,Organic,4224.67
C000434,2022-04-01,2022-05-01,Mid,APAC,Paid Search,702.61
C000435,2022-04-01,2024-02-01,SMB,EU,Paid Search,95.16
C000436,2022-04-01,2022-10-01,SMB,US,Paid Search,36.12
C000437,2022-04-01,2022-09-01,SMB,EU,Organic,60.05
C000438,2022-04-01,2025-02-01,SMB,US,Paid Search,78.37
C000439,2022-04-01,2024-07-01,SMB,US,Organic,86.87
C000440,2022-04-01,2022-08-01,SMB,US,Paid Search,60.1
C000441,2022-04-01,2022-08-01,SMB,EU,Paid Search,67.4
C000442,2022-04-01,2022-09-01,Mid,US,Social,873.13
C000443,2022-04-01,2023-08-01,Mid,US,Paid Search,365.15
C000444,2022-04-01,2022-07-01,SMB,EU,Organic,96.41
C000445,2022-04-01,2022-10-01,SMB,US,Social,92.17
C000446,2022-04-01,2022-12-01,Mid,EU,Organic,774.68
C000447,2022-04-01,,Enterprise,APAC,Paid Search,2304.44
C000448,2022-04-01,2022-07-01,SMB,US,Paid Search,43.77
C000449,2022-04-01,2023-08-01,SMB,EU,Paid Search,33.06
C000450,2022-04-01,2022-07-01,SMB,APAC,Organic,29.75
C000451,2022-04-01,2022-07-01,SMB,US,Organic,50.29
C000452,2022-04-01,2025-05-01,SMB,US,Organic,94.02
C000453,2022-04-01,,Enterprise,US,Social,4361.04
C000454,2022-04-01,,SMB,US,Paid Search,80.42
C000455,2022-04-01,2024-08-01,SMB,US,Organic,51.02
C000456,2022-04-01,2022-09-01,SMB,APAC,Organic,70.4
C000457,2022-04-01,2022-12-01,SMB,APAC,Referral,90.78
C000458,2022-04-01,2024-10-01,SMB,EU,Paid Search,100.49
C000459,2022-04-01,2022-12-01,Mid,US,Paid Search,512.36
C000460,2022-04-01,2022-11-01,SMB,US,Organic,92.86
C000461,2022-04-01,2022-05-01,SMB,EU,Paid Search,63.89
C000462,2022-04-01,2022-11-01,SMB,US,Social,79.0
C000463,2022-04-01,2022-10-01,SMB,US,Social,85.01
C000464,2022-04-01,2023-05-01,Mid,US,Organic,452.68
C000465,2022-04-01,2023-09-01,SMB,US,Organic,64.99
C000466,2022-04-01,,Mid,US,Organic,764.28
C000467,2022-04-01,,Mid,EU,Social,621.11
C000468,2022-05-01,2023-12-01,SMB,EU,Organic,108.95
C000469,2022-05-01,2022-12-01,Enterprise,EU,Social,2469.81
C000470,2022-05-01,2024-04-01,SMB,US,Organic,124.22
C000471,2022-05-01,,Mid,US,Organic,717.51
C000472,2022-05-01,2022-11-01,SMB,US,Organic,121.96
C000473,2022-05-01,,Enterprise,EU,Paid Search,3037.26
C000474,2022-05-01,2022-07-01,SMB,US,Organic,17.65
C000475,2022-05-01,2025-07-01,SMB,EU,Organic,51.16
C000476,2022-05-01,2023-03-01,Mid,US,Paid Search,576.24
C000477,2022-05-01,,Mid,US,Organic,866.38
C000478,2022-05-01,,Mid,US,Paid Search,588.23
C000479,2022-05-01,2022-07-01,SMB,EU,Organic,75.35
C000480,2022-05-01,2022-11-01,Mid,APAC,Paid Search,562.03
C000481,2022-05-01,2024-07-01,Mid,US,Referral,670.59
C000482,2022-05-01,2023-02-01,SMB,EU,Social,107.7
C000483,2022-05-01,2022-08-01,SMB,US,Organic,78.2
C000484,2022-05-01,2022-06-01,SMB,EU,Paid Search,103.27
C000485,2022-05-01,2022-11-01,Mid,US,Paid Search,250.82
C000486,2022-05-01,2023-11-01,SMB,US,Organic,68.53
C000487,2022-05-01,2024-01-01,SMB,US,Paid Search,71.15
C000488,2022-05-01,2023-02-01,SMB,US,Social,63.4
C000489,2022-05-01,,Enterprise,US,Organic,4849.6
C000490,2022-05-01,2023-03-01,SMB,US,Paid Search,87.08
C000491,2022-05-01,2024-06-01,Enterprise,EU,Organic,3781.66
C000492,2022-05-01,,Enterprise,EU,Paid Search,2917.83
C000493,2022-05-01,2022-07-01,SMB,EU,Organic,63.33
C000494,2022-05-01,,SMB,US,Paid Search,60.47
C000495,2022-05-01,2023-01-01,SMB,APAC,Organic,5.0
C000496,2022-05-01,2024-03-01,SMB,US,Paid Search,28.34
C000497,2022-05-01,,SMB,EU,Referral,112.43
C000498,2022-05-01,2022-07-01,SMB,US,Social,80.25
C000499,2022-05-01,2024-06-01,Mid,EU,Organic,641.89
C000500,2022-05-01,2023-02-01,SMB,US,Social,60.93
C000501,2022-05-01,2022-06-01,SMB,US,Paid Search,121.36
C000502,2022-05-01,,Mid,US,Organic,957.57
C000503,2022-05-01,2024-02-01,Enterprise,US,Referral,5686.49
C000504,2022-05-01,,Mid,EU,Social,702.97
C000505,2022-05-01,2022-08-01,SMB,US,Organic,25.39
C000506,2022-05-01,2025-01-01,Enterprise,US,Organic,5535.74
C000507,2022-05-01,2024-07-01,SMB,EU,Social,95.1
C000508,2022-05-01,2022-11-01,SMB,US,Organic,75.53
C000509,2022-05-01,2023-12-01,SMB,EU,Paid Search,51.49
C000510,2022-05-01,2023-07-01,Mid,US,Organic,532.32
C000511,2022-05-01,2024-11-01,SMB,EU,Social,70.12
C000512,2022-05-01,,Mid,EU,Paid Search,571.29
C000513,2022-05-01,2023-05-01,SMB,EU,Organic,104.3
C000514,2022-05-01,,Enterprise,US,Paid Search,2906.04
C000515,2022-05-01,2024-09-01,SMB,EU,Organic,49.29
C000516,2022-05-01,,SMB,US,Paid Search,81.21
C000517,2022-05-01,2023-02-01,SMB,APAC,Organic,106.49
C000518,2022-05-01,2023-01-01,Mid,APAC,Paid Search,409.08
C000519,2022-05-01,2025-08-01,SMB,US,Organic,76.99
C000520,2022-05-01,2023-03-01,Enterprise,US,Referral,2658.92
C000521,2022-05-01,2025-01-01,Mid,APAC,Organic,859.84
C000522,2022-05-01,2022-12-01,SMB,US,Organic,90.99
C000523,2022-05-01,2024-11-01,SMB,APAC,Referral,44.33
C000524,2022-05-01,2023-01-01,SMB,EU,Social,55.23
C000525,2022-05-01,2022-08-01,SMB,EU,Organic,45.92
C000526,2022-05-01,2023-05-01,SMB,US,Organic,122.6
C000527,2022-05-01,2024-07-01,SMB,EU,Organic,73.4
C000528,2022-05-01,,Enterprise,APAC,Paid Search,1556.61
C000529,2022-05-01,2023-11-01,SMB,US,Social,76.38
C000530,2022-05-01,,Enterprise,US,Organic,1037.04
C000531,2022-05-01,2025-01-01,Mid,US,Paid Search,686.81
C000532,2022-05-01,2022-09-01,Mid,APAC,Organic,617.42
C000533,2022-05-01,2023-05-01,SMB,US,Social,81.24
C000534,2022-05-01,2024-05-01,SMB,US,Referral,56.03
C000535,2022-05-01,2023-03-01,Mid,APAC,Paid Search,623.71
C000536,2022-05-01,2022-09-01,SMB,APAC,Organic,62.76
C000537,2022-05-01,2023-11-01,SMB,US,Organic,60.61
C000538,2022-05-01,2023-10-01,SMB,US,Organic,81.89
C000539,2022-05-01,2023-09-01,SMB,EU,Paid Search,61.33
C000540,2022-05-01,2022-10-01,SMB,US,Paid Search,40.39
C000541,2022-05-01,2022-10-01,SMB,APAC,Organic,61.86
C000542,2022-05-01,2024-07-01,Mid,US,Paid Search,745.64
C000543,2022-05-01,,Mid,APAC,Organic,370.43
C000544,2022-05-01,2023-09-01,SMB,EU,Organic,84.97
C000545,2022-05-01,2023-10-01,SMB,EU,Referral,22.97
C000546,2022-05-01,,SMB,US,Referral,66.8
C000547,2022-05-01,,Mid,APAC,Paid Search,700.99
C000548,2022-05-01,2024-10-01,SMB,US,Paid Search,71.26
C000549,2022-05-01,2023-09-01,SMB,EU,Organic,75.17
C000550,2022-05-01,2022-09-01,SMB,APAC,Social,99.34
C000551,2022-05-01,2023-03-01,Mid,EU,Paid Search,613.68
C000552,2022-05-01,2024-07-01,Mid,US,Paid Search,626.25
C000553,2022-05-01,2023-08-01,Mid,APAC,Paid Search,556.76
C000554,2022-06-01,2022-08-01,SMB,US,Paid Search,52.43
C000555,2022-06-01,2022-07-01,SMB,EU,Social,96.9
C000556,2022-06-01,2022-12-01,SMB,EU,Social,78.43
C000557,2022-06-01,,Mid,APAC,Social,842.71
C000558,2022-06-01,2022-11-01,SMB,EU,Paid Search,95.39
C000559,2022-06-01,2022-08-01,SMB,EU,Organic,63.33
C000560,2022-06-01,2024-08-01,SMB,EU,Paid Search,21.25
C000561,2022-06-01,,Mid,US,Organic,485.2
C000562,2022-06-01,2025-04-01,Mid,APAC,Organic,336.86
C000563,2022-06-01,2022-08-01,SMB,APAC,Organic,78.19
C000564,2022-06-01,2023-11-01,SMB,US,Paid Search,131.68
C000565,2022-06-01,2024-08-01,SMB,EU,Paid Search,81.98
C000566,2022-06-01,2022-11-01,SMB,US,Social,82.04
C000567,2022-06-01,2022-10-01,SMB,US,Organic,124.41
C000568,2022-06-01,,Mid,APAC,Organic,456.02
C000569,2022-06-01,2023-06-01,SMB,US,Paid Search,68.38
C000570,2022-06-01,2022-10-01,SMB,US,Paid Search,51.76
C000571,2022-06-01,2022-11-01,Mid,EU,Organic,567.84
C000572,2022-06-01,2022-07-01,Enterprise,US,Paid Search,3544.41
C000573,2022-06-01,2022-08-01,Enterprise,US,Social,4286.44
C000574,2022-06-01,2022-08-01,SMB,EU,Organic,116.79
C000575,2022-06-01,2023-10-01,SMB,US,Organic,35.61
C000576,2022-06-01,2022-07-01,SMB,US,Organic,98.41
C000577,2022-06-01,2024-04-01,SMB,EU,Organic,77.31
C000578,2022-06-01,2025-06-01,Mid,US,Organic,651.6
C000579,2022-06-01,2023-01-01,SMB,US,Social,75.54
C000580,2022-06-01,2022-08-01,SMB,US,Organic,87.85
C000581,2022-06-01,,Mid,US,Paid Search,426.38
C000582,2022-06-01,2022-12-01,SMB,APAC,Referral,90.0
C000583,2022-06-01,2024-04-01,SMB,US,Organic,71.98
C000584,2022-06-01,2023-01-01,SMB,APAC,Organic,86.82
C000585,2022-06-01,2023-08-01,SMB,US,Paid Search,53.34
C000586,2022-06-01,2023-01-01,SMB,APAC,Organic,71.66
C000587,2022-06-01,2024-01-01,SMB,US,Paid Search,68.57
C000588,2022-06-01,2022-09-01,SMB,APAC,Social,65.6
C000589,2022-06-01,,SMB,EU,Organic,78.3
C000590,2022-06-01,2022-09-01,SMB,US,Paid Search,96.88
C000591,2022-06-01,2023-09-01,SMB,APAC,Social,101.02
C000592,2022-06-01,2022-07-01,SMB,APAC,Paid Search,129.77
C000593,2022-06-01,2022-08-01,Mid,APAC,Referral,511.32
C000594,2022-06-01,2024-04-01,SMB,US,Organic,69.77
C000595,2022-06-01,2023-11-01,Mid,EU,Organic,798.91
C000596,2022-06-01,,Mid,EU,Paid Search,619.14
C000597,2022-06-01,2024-05-01,SMB,APAC,Referral,145.32
C000598,2022-06-01,2025-03-01,SMB,US,Referral,123.18
C000599,2022-06-01,2023-01-01,SMB,EU,Paid Search,42.6
C000600,2022-06-01,2022-09-01,SMB,US,Organic,120.11
C000601,2022-06-01,2022-07-01,Mid,US,Paid Search,488.9
C000602,2022-06-01,2023-10-01,SMB,EU,Social,50.87
C000603,2022-06-01,2022-07-01,Mid,US,Referral,818.89
C000604,2022-06-01,,Mid,US,Organic,585.02
C000605,2022-06-01,,SMB,EU,Paid Search,95.23
C000606,2022-06-01,2022-08-01,SMB,EU,Organic,80.74
C000607,2022-06-01,2023-05-01,SMB,EU,Paid Search,64.95
C000608,2022-06-01,2023-05-01,Mid,US,Social,311.73
C000609,2022-06-01,2024-05-01,Mid,APAC,Paid Search,552.64
C000610,2022-06-01,,Mid,US,Organic,632.53
C000611,2022-06-01,,Enterprise,US,Referral,4112.2
C000612,2022-06-01,2023-02-01,SMB,US,Paid Search,58.39
C000613,2022-06-01,2022-08-01,SMB,EU,Organic,83.0
C000614,2022-06-01,,SMB,EU,Referral,103.45
C000615,2022-06-01,2024-05-01,SMB,US,Paid Search,89.65
C000616,2022-06-01,2022-07-01,Mid,EU,Organic,950.23
C000617,2022-06-01,2023-02-01,SMB,US,Organic,109.28
C000618,2022-06-01,2023-03-01,SMB,US,Paid Search,68.69
C000619,2022-06-01,2022-10-01,SMB,US,Organic,22.99
C000620,2022-06-01,,Mid,US,Referral,644.0
C000621,2022-06-01,2023-05-01,SMB,APAC,Referral,58.34
C000622,2022-06-01,2025-07-01,SMB,US,Paid Search,109.62
C000623,2022-06-01,,Mid,EU,Paid Search,697.61
C000624,2022-06-01,2023-10-01,SMB,US,Referral,70.32
C000625,2022-06-01,2022-11-01,SMB,US,Organic,34.98
C000626,2022-06-01,2022-11-01,SMB,US,Social,105.43
C000627,2022-06-01,,SMB,EU,Organic,77.17
C000628,2022-06-01,2023-08-01,SMB,APAC,Referral,57.51
C000629,2022-06-01,2023-04-01,SMB,APAC,Organic,70.11
C000630,2022-06-01,2025-07-01,SMB,EU,Organic,88.91
C000631,2022-06-01,2023-07-01,SMB,US,Organic,99.61
C000632,2022-06-01,2022-11-01,Mid,US,Paid Search,300.9
C000633,2022-06-01,2022-09-01,SMB,APAC,Paid Search,83.25
C000634,2022-06-01,2023-12-01,SMB,US,Paid Search,53.28
C000635,2022-06-01,2023-03-01,SMB,US,Organic,67.37
C000636,2022-06-01,2023-01-01,SMB,US,Social,91.98
C000637,2022-06-01,2022-07-01,SMB,US,Referral,104.66
C000638,2022-06-01,2023-10-01,SMB,APAC,Organic,111.69
C000639,2022-06-01,2025-02-01,SMB,US,Paid Search,64.68
C000640,2022-06-01,2023-01-01,Mid,US,Social,493.17
C000641,2022-06-01,2022-07-01,SMB,APAC,Organic,83.36
C000642,2022-06-01,2022-07-01,SMB,EU,Paid Search,103.89
C000643,2022-06-01,,SMB,US,Organic,67.89
C000644,2022-06-01,2024-06-01,SMB,APAC,Organic,46.25
C000645,2022-06-01,2024-12-01,SMB,EU,Organic,98.68
C000646,2022-06-01,2022-11-01,SMB,US,Social,85.85
C000647,2022-06-01,2023-11-01,Mid,US,Organic,495.42
C000648,2022-06-01,2024-05-01,SMB,US,Social,77.63
C000649,2022-06-01,2023-11-01,SMB,APAC,Social,59.8
C000650,2022-06-01,2023-08-01,SMB,US,Paid Search,21.64
C000651,2022-06-01,2023-12-01,Mid,US,Referral,773.49
C000652,2022-06-01,2022-08-01,SMB,APAC,Organic,78.23
C000653,2022-06-01,2022-08-01,SMB,US,Organic,51.29
C000654,2022-07-01,2022-11-01,SMB,APAC,Organic,114.4
C000655,2022-07-01,2024-01-01,SMB,EU,Paid Search,103.58
C000656,2022-07-01,2024-05-01,Enterprise,EU,Paid Search,1943.68
C000657,2022-07-01,2023-04-01,SMB,US,Organic,70.84
C000658,2022-07-01,2023-09-01,SMB,EU,Organic,91.59
C000659,2022-07-01,2022-09-01,SMB,US,Organic,82.78
C000660,2022-07-01,2023-02-01,SMB,APAC,Paid Search,94.65
C000661,2022-07-01,2024-06-01,SMB,EU,Organic,62.65
C000662,2022-07-01,,Mid,US,Social,254.28
C000663,2022-07-01,2024-05-01,SMB,EU,Paid Search,108.93
C000664,2022-07-01,2024-08-01,Mid,US,Referral,843.61
C000665,2022-07-01,2023-07-01,Enterprise,EU,Social,1304.55
C000666,2022-07-01,2024-06-01,SMB,EU,Organic,64.39
C000667,2022-07-01,2022-11-01,SMB,US,Organic,86.27
C000668,2022-07-01,2023-09-01,Mid,US,Paid Search,621.51
C000669,2022-07-01,2022-09-01,SMB,US,Social,69.49
C000670,2022-07-01,2022-10-01,SMB,APAC,Organic,89.27
C000671,2022-07-01,2023-03-01,SMB,US,Organic,102.21
C000672,2022-07-01,2023-01-01,SMB,US,Organic,100.82
C000673,2022-07-01,2023-02-01,SMB,EU,Paid Search,92.96
C000674,2022-07-01,2022-10-01,SMB,EU,Organic,71.87
C000675,2022-07-01,2022-09-01,SMB,EU,Referral,26.96
C000676,2022-07-01,2023-10-01,SMB,APAC,Social,78.07
C000677,2022-07-01,2022-12-01,SMB,EU,Organic,89.16
C000678,2022-07-01,,SMB,US,Organic,114.28
C000679,2022-07-01,2024-04-01,SMB,US,Organic,63.47
C000680,2022-07-01,2023-12-01,SMB,US,Organic,100.55
C000681,2022-07-01,2023-04-01,SMB,US,Social,81.49
C000682,2022-07-01,2022-10-01,SMB,EU,Organic,110.37
C000683,2022-07-01,,Mid,APAC,Social,906.19
C000684,2022-07-01,2022-10-01,SMB,US,Organic,98.12
C000685,2022-07-01,2023-12-01,SMB,APAC,Organic,57.64
C000686,2022-07-01,2023-11-01,Mid,EU,Paid Search,332.39
C000687,2022-07-01,2023-02-01,SMB,US,Paid Search,102.71
C000688,2022-07-01,2024-01-01,SMB,US,Referral,115.45
C000689,2022-07-01,2023-04-01,SMB,US,Referral,28.07
C000690,2022-07-01,2023-07-01,SMB,APAC,Organic,81.41
C000691,2022-07-01,2024-01-01,SMB,APAC,Organic,59.6
C000692,2022-07-01,2022-09-01,SMB,APAC,Organic,56.4
C000693,2022-07-01,2023-07-01,SMB,US,Social,81.31
C000694,2022-07-01,2024-03-01,SMB,US,Organic,71.69
C000695,2022-07-01,2022-09-01,SMB,APAC,Organic,67.11
C000696,2022-07-01,,Enterprise,US,Paid Search,2994.11
C000697,2022-07-01,2022-11-01,Mid,APAC,Social,386.23
C000698,2022-07-01,2023-09-01,Mid,US,Social,671.25
C000699,2022-07-01,2024-12-01,Mid,US,Referral,823.76
C000700,2022-07-01,2023-11-01,SMB,EU,Referral,75.8
C000701,2022-07-01,2023-08-01,SMB,EU,Social,82.2
C000702,2022-07-01,,Mid,APAC,Organic,358.92
C000703,2022-07-01,2024-07-01,SMB,US,Paid Search,72.77
C000704,2022-07-01,,Mid,US,Referral,595.82
C000705,2022-07-01,2022-10-01,SMB,APAC,Organic,97.22
C000706,2022-07-01,2022-10-01,SMB,APAC,Paid Search,102.18
C000707,2022-07-01,2022-08-01,SMB,US,Paid Search,50.73
C000708,2022-07-01,2024-05-01,Mid,APAC,Organic,312.05
C000709,2022-07-01,2022-12-01,Mid,APAC,Organic,567.88
C000710,2022-07-01,,Enterprise,US,Organic,2900.16
C000711,2022-07-01,2023-01-01,SMB,US,Paid Search,95.83
C000712,2022-07-01,2022-09-01,SMB,APAC,Organic,72.38
C000713,2022-07-01,2022-10-01,SMB,US,Paid Search,118.99
C000714,2022-07-01,2023-02-01,SMB,US,Organic,88.56
C000715,2022-07-01,2022-08-01,SMB,EU,Social,67.8
C000716,2022-07-01,2023-09-01,SMB,US,Paid Search,98.37
C000717,2022-07-01,2022-12-01,Mid,APAC,Paid Search,907.45
C000718,2022-07-01,2024-06-01,SMB,US,Organic,140.69
C000719,2022-07-01,2023-11-01,Mid,APAC,Organic,347.42
C000720,2022-07-01,,SMB,US,Paid Search,97.38
C000721,2022-07-01,2022-12-01,SMB,APAC,Paid Search,99.52
C000722,2022-07-01,2023-01-01,SMB,US,Social,103.98
C000723,2022-07-01,2023-07-01,Mid,EU,Organic,664.12
C000724,2022-07-01,,SMB,US,Social,47.24
C000725,2022-07-01,2023-08-01,SMB,EU,Paid Search,102.2
C000726,2022-07-01,2023-06-01,SMB,EU,Organic,85.3
C000727,2022-07-01,2024-12-01,Enterprise,US,Social,6916.38
C000728,2022-07-01,,Enterprise,US,Social,761.46
C000729,2022-07-01,2023-06-01,Mid,EU,Social,752.24
C000730,2022-07-01,2024-08-01,SMB,US,Organic,81.04
C000731,2022-07-01,2023-08-01,SMB,APAC,Social,100.83
C000732,2022-07-01,2023-01-01,SMB,US,Referral,85.59
C000733,2022-07-01,2024-05-01,SMB,US,Organic,77.14
C000734,2022-07-01,2023-10-01,SMB,APAC,Referral,70.39
C000735,2022-07-01,2022-12-01,Mid,APAC,Organic,630.26
C000736,2022-07-01,2025-08-01,SMB,EU,Organic,137.81
C000737,2022-07-01,2024-06-01,Mid,US,Organic,719.82
C000738,2022-07-01,,Mid,EU,Organic,764.53
C000739,2022-07-01,2025-01-01,SMB,APAC,Paid Search,37.0
C000740,2022-07-01,,SMB,APAC,Organic,65.0
C000741,2022-07-01,2024-01-01,SMB,EU,Referral,31.46
C000742,2022-07-01,2022-09-01,SMB,EU,Social,83.43
C000743,2022-08-01,,SMB,APAC,Organic,54.28
C000744,2022-08-01,2022-12-01,SMB,EU,Organic,93.95
C000745,2022-08-01,2022-09-01,SMB,APAC,Organic,110.4
C000746,2022-08-01,2022-12-01,SMB,US,Social,87.63
C000747,2022-08-01,,SMB,US,Organic,46.26
C000748,2022-08-01,2025-03-01,Enterprise,EU,Social,4429.39
C000749,2022-08-01,2023-02-01,Mid,US,Social,529.22
C000750,2022-08-01,,Mid,US,Organic,409.07
C000751,2022-08-01,,SMB,US,Organic,83.96
C000752,2022-08-01,2024-02-01,SMB,US,Social,75.43
C000753,2022-08-01,2023-04-01,SMB,APAC,Organic,83.89
C000754,2022-08-01,,Mid,US,Paid Search,449.79
C000755,2022-08-01,2022-09-01,SMB,APAC,Paid Search,71.66
C000756,2022-08-01,,Enterprise,US,Paid Search,5190.77
C000757,2022-08-01,2024-02-01,SMB,APAC,Organic,64.05
C000758,2022-08-01,2023-02-01,SMB,US,Paid Search,125.81
C000759,2022-08-01,2023-06-01,SMB,EU,Paid Search,93.75
C000760,2022-08-01,2024-09-01,Mid,EU,Organic,352.64
C000761,2022-08-01,2023-02-01,Mid,EU,Paid Search,794.53
C000762,2022-08-01,2023-06-01,Mid,US,Paid Search,344.71
C000763,2022-08-01,2023-02-01,SMB,EU,Organic,78.1
C000764,2022-08-01,,Mid,US,Social,811.01
C000765,2022-08-01,2025-05-01,Mid,EU,Organic,679.31
C000766,2022-08-01,2022-12-01,SMB,EU,Organic,85.91
C000767,2022-08-01,2025-03-01,SMB,EU,Organic,91.94
C000768,2022-08-01,2022-09-01,SMB,EU,Organic,42.79
C000769,2022-08-01,2022-09-01,SMB,US,Organic,90.23
C000770,2022-08-01,2023-10-01,SMB,APAC,Paid Search,69.48
C000771,2022-08-01,2024-12-01,Enterprise,US,Social,2500.05
C000772,2022-08-01,2023-04-01,SMB,US,Paid Search,104.0
C000773,2022-08-01,2025-04-01,SMB,APAC,Organic,75.85
C000774,2022-08-01,2023-01-01,SMB,US,Paid Search,67.41
C000775,2022-08-01,2024-02-01,Mid,US,Social,565.16
C000776,2022-08-01,2024-11-01,SMB,US,Referral,79.88
C000777,2022-08-01,2022-10-01,SMB,EU,Social,76.16
C000778,2022-08-01,2024-05-01,SMB,US,Organic,39.83
C000779,2022-08-01,2023-08-01,SMB,EU,Paid Search,93.56
C000780,2022-08-01,2023-07-01,Mid,US,Paid Search,534.16
C000781,2022-08-01,2022-09-01,SMB,EU,Social,112.26
C000782,2022-08-01,2022-11-01,SMB,APAC,Organic,128.19
C000783,2022-08-01,2024-04-01,SMB,EU,Organic,122.66
C000784,2022-08-01,2025-07-01,Mid,EU,Organic,836.62
C000785,2022-08-01,,SMB,US,Organic,80.04
C000786,2022-08-01,,Mid,US,Paid Search,794.88
C000787,2022-08-01,2023-12-01,SMB,EU,Referral,33.25
C000788,2022-08-01,2023-07-01,SMB,US,Organic,66.26
C000789,2022-08-01,,SMB,APAC,Paid Search,87.74
C000790,2022-08-01,2022-09-01,Mid,EU,Organic,1057.67
C000791,2022-08-01,2024-04-01,SMB,US,Referral,99.29
C000792,2022-08-01,2025-04-01,SMB,US,Paid Search,110.14
C000793,2022-08-01,,Mid,US,Paid Search,814.64
C000794,2022-08-01,2022-12-01,SMB,US,Paid Search,27.25
C000795,2022-08-01,2022-10-01,SMB,EU,Paid Search,89.25
C000796,2022-08-01,2025-05-01,SMB,EU,Paid Search,58.61
C000797,2022-08-01,2022-11-01,SMB,EU,Organic,84.0
C000798,2022-08-01,2024-09-01,SMB,US,Organic,87.85
C000799,2022-08-01,,SMB,EU,Organic,79.45
C000800,2022-08-01,,Mid,EU,Organic,611.21
C000801,2022-08-01,2023-03-01,SMB,APAC,Paid Search,36.98
C000802,2022-08-01,2022-11-01,SMB,EU,Organic,86.72
C000803,2022-08-01,,Mid,EU,Social,631.55
C000804,2022-08-01,2023-04-01,Enterprise,APAC,Organic,2374.02
C000805,2022-08-01,2024-03-01,Mid,APAC,Social,535.41
C000806,2022-08-01,,SMB,US,Organic,83.94
C000807,2022-08-01,2022-09-01,SMB,EU,Organic,93.37
C000808,2022-08-01,2023-03-01,SMB,US,Social,59.87
C000809,2022-08-01,2023-06-01,Mid,APAC,Organic,578.44
C000810,2022-08-01,2023-05-01,Mid,US,Organic,744.28
C000811,2022-08-01,2022-09-01,Mid,APAC,Referral,499.76
C000812,2022-08-01,,Mid,US,Social,144.1
C000813,2022-08-01,2023-02-01,Mid,APAC,Social,884.15
C000814,2022-08-01,,SMB,US,Organic,72.61
C000815,2022-08-01,2023-10-01,SMB,EU,Paid Search,46.69
C000816,2022-08-01,2023-09-01,SMB,EU,Paid Search,153.19
C000817,2022-08-01,2022-10-01,SMB,US,Organic,87.13
C000818,2022-08-01,2024-02-01,SMB,APAC,Organic,138.13
C000819,2022-08-01,2024-04-01,SMB,EU,Paid Search,104.03
C000820,2022-08-01,2023-01-01,SMB,US,Organic,80.58
C000821,2022-08-01,,SMB,APAC,Paid Search,50.77
C000822,2022-08-01,2023-02-01,SMB,APAC,Paid Search,59.59
C000823,2022-08-01,2023-04-01,SMB,US,Paid Search,20.93
C000824,2022-08-01,2022-12-01,Mid,US,Referral,773.61
C000825,2022-08-01,2023-05-01,SMB,US,Paid Search,114.64
C000826,2022-08-01,2023-09-01,SMB,US,Paid Search,87.49
C000827,2022-08-01,2025-02-01,SMB,US,Organic,65.05
C000828,2022-08-01,2025-02-01,Mid,US,Paid Search,701.27
C000829,2022-08-01,2023-01-01,SMB,APAC,Referral,65.69
C000830,2022-08-01,2023-06-01,SMB,EU,Paid Search,85.56
C000831,2022-08-01,2022-10-01,SMB,EU,Paid Search,75.95
C000832,2022-08-01,2022-09-01,SMB,US,Organic,100.58
C000833,2022-08-01,2023-09-01,Mid,US,Social,504.24
C000834,2022-08-01,2023-08-01,SMB,APAC,Organic,60.23
C000835,2022-08-01,,SMB,EU,Organic,15.37
C000836,2022-08-01,2024-01-01,SMB,US,Referral,118.03
C000837,2022-08-01,2022-12-01,SMB,US,Paid Search,100.8
C000838,2022-08-01,2022-09-01,SMB,US,Referral,141.53
C000839,2022-08-01,,SMB,EU,Paid Search,112.72
C000840,2022-08-01,2024-05-01,SMB,US,Social,106.83
C000841,2022-08-01,2023-08-01,Mid,APAC,Paid Search,5.0
C000842,2022-08-01,2024-10-01,Mid,US,Paid Search,472.14
C000843,2022-08-01,2022-12-01,SMB,EU,Organic,46.04
C000844,2022-08-01,2023-01-01,SMB,EU,Referral,72.96
C000845,2022-08-01,2024-01-01,SMB,EU,Organic,107.73
C000846,2022-08-01,2024-09-01,SMB,US,Organic,57.36
C000847,2022-08-01,2023-01-01,SMB,APAC,Social,61.42
C000848,2022-08-01,2024-05-01,Mid,US,Social,830.02
C000849,2022-08-01,2025-02-01,Mid,APAC,Paid Search,772.83
C000850,2022-08-01,,SMB,US,Social,73.88
C000851,2022-08-01,2022-12-01,SMB,US,Organic,105.91
C000852,2022-08-01,,SMB,US,Organic,75.32
C000853,2022-08-01,2025-08-01,Mid,EU,Social,846.19
C000854,2022-09-01,2025-07-01,SMB,US,Organic,116.66
C000855,2022-09-01,2024-08-01,SMB,US,Referral,83.97
C000856,2022-09-01,,Mid,EU,Referral,763.5
C000857,2022-09-01,,SMB,US,Referral,124.83
C000858,2022-09-01,2022-10-01,SMB,APAC,Paid Search,119.73
C000859,2022-09-01,2023-01-01,Mid,US,Paid Search,841.34
C000860,2022-09-01,2024-05-01,SMB,US,Paid Search,77.64
